timestamp,operation,status_code,latency_ms
2026-08-13T17:47:31.334528467Z,read,200,37.265
2026-08-13T17:47:31.333894335Z,read,200,42.076
2026-08-13T17:47:31.340402171Z,read,200,36.148
2026-08-13T17:47:31.340533918Z,read,200,36.200
2026-08-13T17:47:31.342163675Z,read,200,35.069
2026-08-13T17:47:31.334331016Z,read,200,43.489
2026-08-13T17:47:31.377252363Z,write,201,11.385
2026-08-13T17:47:31.36879801Z,write,201,20.265
2026-08-13T17:47:31.376754029Z,write,201,12.404
2026-08-13T17:47:31.364453262Z,write,201,25.252
2026-08-13T17:47:31.365377258Z,read,200,44.060
2026-08-13T17:47:31.370383342Z,read,200,39.182
2026-08-13T17:47:31.363760834Z,write,201,49.536
2026-08-13T17:47:31.364651144Z,write,201,50.105
2026-08-13T17:47:31.364287197Z,write,201,50.569
2026-08-13T17:47:31.370066318Z,write,201,44.856
2026-08-13T17:47:31.366453157Z,write,201,48.973
2026-08-13T17:47:31.371803929Z,read,200,44.500
2026-08-13T17:47:31.371532156Z,write,201,45.437
2026-08-13T17:47:31.370697339Z,read,200,46.383
2026-08-13T17:47:31.369649545Z,read,200,47.489
2026-08-13T17:47:31.389077264Z,read,200,29.177
2026-08-13T17:47:31.377843722Z,write,201,41.841
2026-08-13T17:47:31.388704058Z,write,201,31.055
2026-08-13T17:47:31.375987083Z,read,200,45.242
2026-08-13T17:47:31.36525045Z,read,200,58.158
2026-08-13T17:47:31.376563791Z,read,200,50.042
2026-08-13T17:47:31.389717942Z,read,200,37.689
2026-08-13T17:47:31.371663445Z,read,200,56.130
2026-08-13T17:47:31.389177742Z,read,200,38.785
2026-08-13T17:47:31.415447477Z,write,201,31.005
2026-08-13T17:47:31.417162919Z,write,201,30.379
2026-08-13T17:47:31.416987457Z,write,201,30.717
2026-08-13T17:47:31.416324427Z,write,201,31.460
2026-08-13T17:47:31.409472726Z,write,201,38.473
2026-08-13T17:47:31.414942466Z,write,201,33.099
2026-08-13T17:47:31.427876511Z,write,201,25.124
2026-08-13T17:47:31.423433476Z,write,201,29.902
2026-08-13T17:47:31.421248308Z,write,201,32.128
2026-08-13T17:47:31.413316332Z,read,200,41.501
2026-08-13T17:47:31.418268295Z,read,200,38.993
2026-08-13T17:47:31.409575672Z,read,200,47.965
2026-08-13T17:47:31.414867326Z,read,200,42.617
2026-08-13T17:47:31.417090398Z,read,200,40.702
2026-08-13T17:47:31.419769991Z,read,200,40.395
2026-08-13T17:47:31.414771042Z,read,200,46.087
2026-08-13T17:47:31.419696444Z,read,200,48.973
2026-08-13T17:47:31.427420361Z,read,200,43.812
2026-08-13T17:47:31.447960829Z,write,201,24.575
2026-08-13T17:47:31.42662093Z,read,200,45.924
2026-08-13T17:47:31.427973011Z,read,200,44.693
2026-08-13T17:47:31.447568476Z,write,201,25.141
2026-08-13T17:47:31.446526767Z,write,201,26.196
2026-08-13T17:47:31.448048961Z,read,200,27.038
