timestamp,operation,status_code,latency_ms
2026-08-17T16:18:15.01215913Z,read,200,25.759
2026-08-17T16:18:15.011656729Z,read,200,28.872
2026-08-17T16:18:15.000979314Z,read,200,39.636
2026-08-17T16:18:15.004237161Z,read,200,36.455
2026-08-17T16:18:14.970615513Z,read,200,70.136
2026-08-17T16:18:15.021168103Z,write,201,22.734
2026-08-17T16:18:15.001110226Z,read,200,46.680
2026-08-17T16:18:15.029356422Z,write,201,20.662
2026-08-17T16:18:15.028976667Z,read,200,26.866
2026-08-17T16:18:15.031385017Z,read,200,28.268
2026-08-17T16:18:15.038315851Z,read,200,21.622
2026-08-17T16:18:15.043938732Z,read,200,16.282
2026-08-17T16:18:15.029055208Z,read,200,31.277
2026-08-17T16:18:15.031236938Z,read,200,31.713
2026-08-17T16:18:15.040549971Z,read,200,25.945
2026-08-17T16:18:15.040635007Z,write,201,29.880
2026-08-17T16:18:15.038230085Z,read,200,32.830
2026-08-17T16:18:15.035113699Z,read,200,36.113
2026-08-17T16:18:15.038102169Z,read,200,34.892
2026-08-17T16:18:15.038007316Z,read,200,35.311
2026-08-17T16:18:15.038879116Z,read,200,34.486
2026-08-17T16:18:15.031322182Z,read,200,45.259
2026-08-17T16:18:15.02916427Z,read,200,47.543
2026-08-17T16:18:15.040763962Z,write,201,44.329
2026-08-17T16:18:15.040705074Z,write,201,44.635
2026-08-17T16:18:15.038179241Z,read,200,57.017
2026-08-17T16:18:15.063009763Z,write,201,36.410
2026-08-17T16:18:15.055896947Z,write,201,43.454
2026-08-17T16:18:15.060245123Z,write,201,39.480
2026-08-17T16:18:15.073014289Z,read,200,38.635
2026-08-17T16:18:15.070766826Z,write,201,41.077
2026-08-17T16:18:15.071241967Z,read,200,40.741
2026-08-17T16:18:15.071077789Z,read,200,41.001
2026-08-17T16:18:15.07672208Z,write,201,35.446
2026-08-17T16:18:15.07333296Z,read,200,38.936
2026-08-17T16:18:15.06659184Z,write,201,45.779
2026-08-17T16:18:15.04792444Z,read,200,64.590
2026-08-17T16:18:15.050166623Z,read,200,62.445
2026-08-17T16:18:15.059951632Z,read,200,52.759
2026-08-17T16:18:15.059681667Z,read,200,53.495
2026-08-17T16:18:15.076618769Z,write,201,36.775
