timestamp,operation,status_code,latency_ms
2026-08-15T09:51:20.724768424Z,read,200,17.586
2026-08-15T09:51:20.718739211Z,read,200,23.712
2026-08-15T09:51:20.712991347Z,read,200,29.525
2026-08-15T09:51:20.742460189Z,read,200,8.240
2026-08-15T09:51:20.742536837Z,write,201,9.337
2026-08-15T09:51:20.741776413Z,write,201,21.767
2026-08-15T09:51:20.740833223Z,write,201,23.019
2026-08-15T09:51:20.741059728Z,write,201,23.026
2026-08-15T09:51:20.751901202Z,write,201,14.264
2026-08-15T09:51:20.73684534Z,read,200,29.513
2026-08-15T09:51:20.742366472Z,read,200,24.975
2026-08-15T09:51:20.740913282Z,read,200,26.641
2026-08-15T09:51:20.73826106Z,read,200,31.225
2026-08-15T09:51:20.735042927Z,read,200,34.516
2026-08-15T09:51:20.740989669Z,read,200,29.874
2026-08-15T09:51:20.766379455Z,write,201,8.575
2026-08-15T09:51:20.769577716Z,write,201,10.064
2026-08-15T09:51:20.764097275Z,read,200,15.827
2026-08-15T09:51:20.767354192Z,read,200,13.449
2026-08-15T09:51:20.769497937Z,read,200,12.142
2026-08-15T09:51:20.76388505Z,read,200,17.822
2026-08-15T09:51:20.779658387Z,read,200,2.861
2026-08-15T09:51:20.780815701Z,read,200,2.872
2026-08-15T09:51:20.750721742Z,read,200,33.129
2026-08-15T09:51:20.770876484Z,read,200,15.067
2026-08-15T09:51:20.763609804Z,read,200,23.711
2026-08-15T09:51:20.766177919Z,read,200,21.280
2026-08-15T09:51:20.76759213Z,read,200,21.594
2026-08-15T09:51:20.782541987Z,write,201,11.497
2026-08-15T09:51:20.787478161Z,write,201,10.497
2026-08-15T09:51:20.783698785Z,read,200,15.863
2026-08-15T09:51:20.789196885Z,read,200,11.427
2026-08-15T09:51:20.785956033Z,read,200,14.887
2026-08-15T09:51:20.783861585Z,read,200,18.244
2026-08-15T09:51:20.77993656Z,read,200,23.300
2026-08-15T09:51:20.781717412Z,read,200,21.692
2026-08-15T09:51:20.781652125Z,read,200,21.831
2026-08-15T09:51:20.787333791Z,read,200,16.309
2026-08-15T09:51:20.794058795Z,read,200,11.186
2026-08-15T09:51:20.798009033Z,write,201,16.063
2026-08-15T09:51:20.800859975Z,write,201,15.536
2026-08-15T09:51:20.799660418Z,read,200,19.848
2026-08-15T09:51:20.800647372Z,write,201,19.986
2026-08-15T09:51:20.803420801Z,read,200,17.657
2026-08-15T09:51:20.803491755Z,read,200,17.824
2026-08-15T09:51:20.803653061Z,read,200,17.930
2026-08-15T09:51:20.803248775Z,read,200,19.310
2026-08-15T09:51:20.802123929Z,read,200,21.203
2026-08-15T09:51:20.805257168Z,read,200,19.272
2026-08-15T09:51:20.814113604Z,read,200,13.811
2026-08-15T09:51:20.816414878Z,read,200,11.862
